round,global_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
56,0.7188,0.6432186234817814,0.5370828182941904,0.7466666666666667,0.5760517799352751,0.6335616438356164,0.5383177570093458,0.881198347107438,0.6692825112107623,0.8563072227873856,0.6611570247933884,0.6578140960163432,0.8328690807799443,0.7831505483549352,0.657608695652174,0.5738789512374418,0.8246494464944649,0.6935339021104625,0.8325836104048504,0.6491228070175439,0.8498653500897666
57,0.719,0.6685222672064778,0.5704573547589616,0.7384037558685446,0.5663430420711975,0.6643835616438356,0.5644859813084112,0.8775826446280992,0.6367713004484304,0.865971515768057,0.6528925619834711,0.676200204290092,0.8245125348189415,0.7771684945164506,0.6902173913043478,0.5476598872825288,0.814760147601476,0.6980242478670857,0.8421670252298064,0.672514619883041,0.8527827648114902
58,0.718,0.6515688259109311,0.5516069221260815,0.7415962441314554,0.5792880258899676,0.6541095890410958,0.525233644859813,0.8842975206611571,0.6322869955156951,0.8608850457782299,0.6611570247933884,0.6649642492339122,0.8133704735376045,0.7786640079760718,0.6793478260869565,0.542514089683901,0.8230258302583026,0.692860350246969,0.8427537649129669,0.6666666666666666,0.8381956912028725
59,0.7236,0.6581477732793523,0.5608776266996292,0.7331455399061033,0.6116504854368932,0.6404109589041096,0.5327102803738317,0.875,0.6776905829596412,0.8565615462868769,0.6446280991735537,0.6833503575076609,0.8217270194986073,0.7846460618145563,0.657608695652174,0.6015682430776771,0.8008856088560886,0.7079030085316569,0.845491883434383,0.6608187134502924,0.8516606822262118
60,0.7243,0.6745951417004049,0.5784919653893696,0.7338967136150235,0.6181229773462783,0.6541095890410958,0.5607476635514018,0.8827479338842975,0.6883408071748879,0.8601220752797558,0.6776859504132231,0.6966292134831461,0.83008356545961,0.7826520438683948,0.6793478260869565,0.5978926733643715,0.7973431734317343,0.6973506960035922,0.8460786231175436,0.6491228070175439,0.8464991023339318
61,0.723,0.6568825910931174,0.5611866501854141,0.732018779342723,0.627831715210356,0.6232876712328768,0.5439252336448598,0.8755165289256198,0.6883408071748879,0.8626653102746694,0.6694214876033058,0.6629213483146067,0.8189415041782729,0.7637088733798604,0.6847826086956522,0.6045086988483215,0.8175645756457565,0.6787157611136058,0.841384705652259,0.6608187134502924,0.8631059245960503
62,0.7235,0.6713056680161943,0.5695302843016069,0.7408450704225352,0.6310679611650486,0.636986301369863,0.5383177570093458,0.875,0.6917040358744395,0.8697863682604272,0.6859504132231405,0.6853932584269663,0.8189415041782729,0.7741774675972084,0.6793478260869565,0.5961774074981622,0.8095940959409594,0.6937584193982936,0.8452963035399961,0.672514619883041,0.8545780969479354
63,0.724,0.6743421052631579,0.5979604449938195,0.752112676056338,0.6213592233009708,0.6404109589041096,0.5757009345794393,0.8817148760330579,0.6866591928251121,0.8481688708036622,0.6776859504132231,0.6639427987742594,0.8328690807799443,0.792123629112662,0.6956521739130435,0.6040186228865474,0.8202214022140222,0.6973506960035922,0.8337570897711716,0.6608187134502924,0.8518850987432675
64,0.7218,0.6584008097165992,0.5472805933250927,0.731830985915493,0.5663430420711975,0.6164383561643836,0.508411214953271,0.8817148760330579,0.6776905829596412,0.8672431332655137,0.6363636363636364,0.7027579162410623,0.8384401114206128,0.7811565304087736,0.6684782608695652,0.5746140651801029,0.8023616236162362,0.7029636281993713,0.8533150792098573,0.672514619883041,0.8581687612208259
65,0.7219,0.680668016194332,0.592707045735476,0.7292018779342723,0.5889967637540453,0.6438356164383562,0.5532710280373832,0.887396694214876,0.6760089686098655,0.8613936927772126,0.6446280991735537,0.6751787538304392,0.8272980501392758,0.7746759720837487,0.6793478260869565,0.59470717961284,0.8088560885608856,0.6838796587337225,0.8474476823782515,0.672514619883041,0.8592908438061041
66,0.7272,0.6799089068825911,0.5911619283065513,0.7513615023474178,0.6019417475728155,0.6541095890410958,0.5738317757009346,0.8744834710743802,0.6849775784753364,0.8578331637843337,0.6528925619834711,0.6741573033707865,0.8217270194986073,0.7861415752741775,0.6793478260869565,0.6064690026954178,0.8218450184501845,0.7094746295464751,0.8298454918834344,0.6900584795321637,0.8451526032315978
67,0.73,0.6611842105263158,0.5565512978986403,0.7492957746478873,0.627831715210356,0.6301369863013698,0.5439252336448598,0.8827479338842975,0.6922645739910314,0.8680061037639878,0.6859504132231405,0.6751787538304392,0.8189415041782729,0.7846460618145563,0.6847826086956522,0.6081842685616271,0.8194833948339484,0.7079030085316569,0.8415802855466458,0.672514619883041,0.8451526032315978
68,0.7252,0.6761133603238867,0.5630407911001236,0.755868544600939,0.6148867313915858,0.636986301369863,0.5439252336448598,0.8796487603305785,0.702354260089686,0.876144455747711,0.6694214876033058,0.6905005107252298,0.8217270194986073,0.7756729810568295,0.6630434782608695,0.6162705219308993,0.8022140221402214,0.6811854512797485,0.8503813807940543,0.6549707602339181,0.8408886894075404
69,0.7275,0.6680161943319838,0.561495673671199,0.7564319248826291,0.6148867313915858,0.6164383561643836,0.5420560747663551,0.871900826446281,0.7051569506726457,0.8557985757884028,0.6776859504132231,0.6915219611848825,0.8245125348189415,0.7941176470588235,0.6902173913043478,0.627542269051703,0.8168265682656827,0.7076784912438258,0.833170350088011,0.6842105263157895,0.8640035906642729
70,0.7297,0.6816801619433198,0.57663782447466,0.7526760563380281,0.6051779935275081,0.6267123287671232,0.5551401869158878,0.8879132231404959,0.6855381165919282,0.865971515768057,0.6776859504132231,0.6751787538304392,0.8272980501392758,0.7861415752741775,0.6793478260869565,0.6072041166380789,0.8113653136531366,0.7016165244723844,0.8511637003716018,0.672514619883041,0.841786355475763
71,0.7269,0.6826923076923077,0.5679851668726823,0.7539906103286385,0.6019417475728155,0.636986301369863,0.5495327102803739,0.8760330578512396,0.6900224215246636,0.8715666327568667,0.6859504132231405,0.6905005107252298,0.7910863509749304,0.7716849451645065,0.6630434782608695,0.6111247243322715,0.8041328413284133,0.6910642119443197,0.8505769606884412,0.6549707602339181,0.848967684021544
